date, value
27-Apr-1998,1.3382
28-Apr-1998,1.3407
29-Apr-1998,1.3265
30-Apr-1998,1.3206
1-May-1998,1.2695
4-May-1998,1.2785
5-May-1998,1.3255
6-May-1998,1.271
7-May-1998,1.2725
8-May-1998,1.2745
11-May-1998,1.2805
12-May-1998,1.258
13-May-1998,1.2515
14-May-1998,1.286
15-May-1998,1.2555
18-May-1998,1.2765
19-May-1998,1.355
20-May-1998,1.36
21-May-1998,1.342
22-May-1998,1.364
26-May-1998,1.311
27-May-1998,1.3015
28-May-1998,1.324
29-May-1998,1.325
1-Jun-1998,1.2415
2-Jun-1998,1.2485
3-Jun-1998,1.2525
4-Jun-1998,1.252
5-Jun-1998,1.256
8-Jun-1998,1.1985
9-Jun-1998,1.2155
10-Jun-1998,1.2245
11-Jun-1998,1.2405
12-Jun-1998,1.2175
15-Jun-1998,1.1995
16-Jun-1998,1.1695
17-Jun-1998,1.1805
18-Jun-1998,1.1795
19-Jun-1998,1.1375
22-Jun-1998,1.1235
23-Jun-1998,1.1215
24-Jun-1998,1.116
25-Jun-1998,1.1474
26-Jun-1998,1.1278
29-Jun-1998,1.1194
30-Jun-1998,1.1041
1-Jul-1998,1.1155
2-Jul-1998,1.0935
6-Jul-1998,1.1075
7-Jul-1998,1.1045
8-Jul-1998,1.1255
9-Jul-1998,1.109
10-Jul-1998,1.096
13-Jul-1998,1.064
14-Jul-1998,1.072
15-Jul-1998,1.071
16-Jul-1998,1.068
17-Jul-1998,1.068
20-Jul-1998,1.0825
21-Jul-1998,1.0825
22-Jul-1998,1.148
23-Jul-1998,1.1395
24-Jul-1998,1.117
27-Jul-1998,1.121
28-Jul-1998,1.1555
29-Jul-1998,1.184
30-Jul-1998,1.2345
31-Jul-1998,1.292
3-Aug-1998,1.309
4-Aug-1998,1.29
5-Aug-1998,1.305
6-Aug-1998,1.32
7-Aug-1998,1.352
10-Aug-1998,1.342
11-Aug-1998,1.2445
12-Aug-1998,1.1905
13-Aug-1998,1.1685
14-Aug-1998,1.116
17-Aug-1998,1.1095
18-Aug-1998,1.163
19-Aug-1998,1.1785
20-Aug-1998,1.1395
21-Aug-1998,1.154
24-Aug-1998,1.175
25-Aug-1998,1.238
26-Aug-1998,1.1932
27-Aug-1998,1.1898
28-Aug-1998,1.2034
31-Aug-1998,1.1728
1-Sep-1998,1.136
2-Sep-1998,1.133
3-Sep-1998,1.1225
4-Sep-1998,1.1285
8-Sep-1998,1.1565
9-Sep-1998,1.13
10-Sep-1998,1.09
11-Sep-1998,1.0415
14-Sep-1998,1.017
15-Sep-1998,1.046
16-Sep-1998,1.049
17-Sep-1998,1.0185
18-Sep-1998,1.011
21-Sep-1998,1.0195
22-Sep-1998,1.0285
23-Sep-1998,1.0305
24-Sep-1998,1.04
25-Sep-1998,1.0465
28-Sep-1998,1.0835
29-Sep-1998,1.057
30-Sep-1998,1.0515
1-Oct-1998,1.027
2-Oct-1998,1.0345
5-Oct-1998,1.038
6-Oct-1998,1.055
7-Oct-1998,1.0735
8-Oct-1998,1.1145
9-Oct-1998,1.085
12-Oct-1998,1.034
13-Oct-1998,1.0415
14-Oct-1998,1.047
15-Oct-1998,1.0685
16-Oct-1998,1.045
19-Oct-1998,1.0675
20-Oct-1998,1.0395
21-Oct-1998,1.0535
22-Oct-1998,1.0675
23-Oct-1998,1.0685
26-Oct-1998,1.103
27-Oct-1998,1.0535
28-Oct-1998,1.064
29-Oct-1998,1.074
30-Oct-1998,1.1
2-Nov-1998,1.197
3-Nov-1998,1.2895
4-Nov-1998,1.2465
5-Nov-1998,1.2435
6-Nov-1998,1.2295
9-Nov-1998,1.1965
10-Nov-1998,1.1685
11-Nov-1998,1.156
12-Nov-1998,1.1335
13-Nov-1998,1.1255
16-Nov-1998,1.14
17-Nov-1998,1.1235
18-Nov-1998,1.106
19-Nov-1998,1.1095
20-Nov-1998,1.105
23-Nov-1998,1.0812
24-Nov-1998,1.0958
25-Nov-1998,1.115
30-Nov-1998,1.1054
1-Dec-1998,1.0885
2-Dec-1998,1.103
3-Dec-1998,1.125
4-Dec-1998,1.109
7-Dec-1998,1.12
8-Dec-1998,1.1185
9-Dec-1998,1.1205
10-Dec-1998,1.16
11-Dec-1998,1.1515
14-Dec-1998,1.1785
15-Dec-1998,1.212
16-Dec-1998,1.2015
17-Dec-1998,1.1865
18-Dec-1998,1.183
21-Dec-1998,1.1545
22-Dec-1998,1.1605
23-Dec-1998,1.1775
24-Dec-1998,1.141
28-Dec-1998,1.151
29-Dec-1998,1.168
30-Dec-1998,1.1715
31-Dec-1998,1.1775
4-Jan-1999,1.226
5-Jan-1999,1.19
6-Jan-1999,1.175
7-Jan-1999,1.1865
8-Jan-1999,1.1965
11-Jan-1999,1.1995
12-Jan-1999,1.1715
13-Jan-1999,1.203
14-Jan-1999,1.183
15-Jan-1999,1.1555
19-Jan-1999,1.0655
20-Jan-1999,1.0655
21-Jan-1999,1.06
22-Jan-1999,1.055
25-Jan-1999,1.058
26-Jan-1999,1.0685
27-Jan-1999,1.038
28-Jan-1999,1.034
29-Jan-1999,1.039
1-Feb-1999,1.0555
2-Feb-1999,1.0645
3-Feb-1999,1.055
4-Feb-1999,1.039
5-Feb-1999,1.044
8-Feb-1999,1.04
9-Feb-1999,1.03
10-Feb-1999,1.035
11-Feb-1999,1.0675
12-Feb-1999,1.059
16-Feb-1999,1.0095
17-Feb-1999,1.0255
18-Feb-1999,1.0335
19-Feb-1999,1.0325
22-Feb-1999,1.028
23-Feb-1999,1.061
24-Feb-1999,1.0624
25-Feb-1999,1.0359
26-Feb-1999,1.0286
1-Mar-1999,1.0315
2-Mar-1999,1.038
3-Mar-1999,1.0065
4-Mar-1999,1.034
5-Mar-1999,1.07
8-Mar-1999,1.041
9-Mar-1999,1.0615
10-Mar-1999,1.0615
11-Mar-1999,1.0635
12-Mar-1999,1.0495
15-Mar-1999,1.033
16-Mar-1999,1.052
17-Mar-1999,1.072
18-Mar-1999,1.0265
19-Mar-1999,1.021
22-Mar-1999,1.007
23-Mar-1999,1.0095
24-Mar-1999,1.019
25-Mar-1999,1.042
26-Mar-1999,1.092
29-Mar-1999,1.128
30-Mar-1999,1.121
31-Mar-1999,1.097
1-Apr-1999,1.1005
5-Apr-1999,1.073
6-Apr-1999,1.064
7-Apr-1999,1.026
8-Apr-1999,0.977
9-Apr-1999,0.9895
12-Apr-1999,0.975
13-Apr-1999,0.9755
14-Apr-1999,0.989
15-Apr-1999,0.9845
16-Apr-1999,0.995
19-Apr-1999,1.021
20-Apr-1999,1
21-Apr-1999,0.994
22-Apr-1999,0.9695
23-Apr-1999,0.975
26-Apr-1999,0.9925
27-Apr-1999,1.0031
28-Apr-1999,1.0052
29-Apr-1999,1.0412
30-Apr-1999,1.0396
3-May-1999,1.027
4-May-1999,1.018
5-May-1999,1.036
6-May-1999,1.0315
7-May-1999,1.0285
10-May-1999,1.0535
11-May-1999,1.074
12-May-1999,1.061
13-May-1999,1.0365
14-May-1999,1.074
17-May-1999,1.094
18-May-1999,1.169
19-May-1999,1.23
20-May-1999,1.2
21-May-1999,1.191
24-May-1999,1.194
25-May-1999,1.1935
26-May-1999,1.249
27-May-1999,1.2305
28-May-1999,1.216
1-Jun-1999,1.2085
2-Jun-1999,1.215
3-Jun-1999,1.2305
4-Jun-1999,1.2
7-Jun-1999,1.12
8-Jun-1999,1.057
9-Jun-1999,1.064
10-Jun-1999,1.0555
11-Jun-1999,1.058
14-Jun-1999,1.043
15-Jun-1999,1.0395
16-Jun-1999,1.053
17-Jun-1999,1.0535
18-Jun-1999,1.059
21-Jun-1999,1.035
22-Jun-1999,1.0555
23-Jun-1999,1.053
24-Jun-1999,1.0325
25-Jun-1999,1.0118
28-Jun-1999,1.0039
29-Jun-1999,1.0157
30-Jun-1999,1.014
1-Jul-1999,1.0045
2-Jul-1999,0.98
6-Jul-1999,0.92
7-Jul-1999,0.941
8-Jul-1999,0.9645
9-Jul-1999,0.973
12-Jul-1999,0.927
13-Jul-1999,0.937
14-Jul-1999,0.959
15-Jul-1999,0.9415
16-Jul-1999,0.9295
19-Jul-1999,0.949
20-Jul-1999,0.9525
21-Jul-1999,0.951
22-Jul-1999,0.981
23-Jul-1999,0.948
26-Jul-1999,0.9605
27-Jul-1999,0.976
28-Jul-1999,0.961
29-Jul-1999,0.951
30-Jul-1999,0.911
2-Aug-1999,0.9375
3-Aug-1999,0.935
4-Aug-1999,0.9375
5-Aug-1999,0.9415
6-Aug-1999,0.929
9-Aug-1999,0.9425
10-Aug-1999,0.9375
11-Aug-1999,0.967
12-Aug-1999,0.9375
13-Aug-1999,0.986
16-Aug-1999,0.8975
17-Aug-1999,0.9035
18-Aug-1999,0.9
19-Aug-1999,0.888
20-Aug-1999,0.8835
23-Aug-1999,0.8965
24-Aug-1999,0.888
25-Aug-1999,0.8935
26-Aug-1999,0.8875
27-Aug-1999,0.8942
30-Aug-1999,0.8711
31-Aug-1999,0.8913
1-Sep-1999,0.9425
2-Sep-1999,0.941
3-Sep-1999,0.923
7-Sep-1999,0.9045
8-Sep-1999,0.908
9-Sep-1999,0.872
10-Sep-1999,0.8535
13-Sep-1999,0.858
14-Sep-1999,0.863
15-Sep-1999,0.845
16-Sep-1999,0.843
17-Sep-1999,0.8405
20-Sep-1999,0.8335
21-Sep-1999,0.8265
22-Sep-1999,0.818
23-Sep-1999,0.832
24-Sep-1999,0.8405
27-Sep-1999,0.844
28-Sep-1999,0.8495
29-Sep-1999,0.867
30-Sep-1999,0.8245
1-Oct-1999,0.8135
4-Oct-1999,0.8285
5-Oct-1999,0.8505
6-Oct-1999,0.855
7-Oct-1999,0.853
8-Oct-1999,0.851
11-Oct-1999,0.9095
12-Oct-1999,0.9655
13-Oct-1999,1.1935
14-Oct-1999,1.071
15-Oct-1999,1.084
18-Oct-1999,0.956
19-Oct-1999,0.9765
20-Oct-1999,0.954
21-Oct-1999,0.906
22-Oct-1999,0.929
25-Oct-1999,0.9975
26-Oct-1999,0.953
27-Oct-1999,0.9565
28-Oct-1999,0.967
29-Oct-1999,1.002
1-Nov-1999,1.1035
2-Nov-1999,1.0385
3-Nov-1999,1.0515
4-Nov-1999,1.0595
5-Nov-1999,1.0495
8-Nov-1999,1.109
9-Nov-1999,1.134
10-Nov-1999,1.12
11-Nov-1999,1.1655
12-Nov-1999,1.225
15-Nov-1999,1.288
16-Nov-1999,1.255
17-Nov-1999,1.2505
18-Nov-1999,1.1195
19-Nov-1999,1.1
22-Nov-1999,1.103
23-Nov-1999,1.0809
24-Nov-1999,1.0839
29-Nov-1999,1.168
30-Nov-1999,1.3375
1-Dec-1999,1.3085
2-Dec-1999,1.3595
3-Dec-1999,1.4405
6-Dec-1999,1.3455
7-Dec-1999,1.336
8-Dec-1999,1.291
9-Dec-1999,1.2225
10-Dec-1999,1.27
13-Dec-1999,1.2435
14-Dec-1999,1.225
15-Dec-1999,1.2835
16-Dec-1999,1.3085
17-Dec-1999,1.324
20-Dec-1999,1.353
21-Dec-1999,1.207
22-Dec-1999,1.1765
23-Dec-1999,1.2125
27-Dec-1999,1.2215
28-Dec-1999,1.19
29-Dec-1999,1.2
30-Dec-1999,1.259
3-Jan-2000,1.165
4-Jan-2000,1.1625
5-Jan-2000,1.186
6-Jan-2000,1.1685
7-Jan-2000,1.1415
10-Jan-2000,1.1755
11-Jan-2000,1.178
12-Jan-2000,1.1895
13-Jan-2000,1.1855
14-Jan-2000,1.1255
18-Jan-2000,1.1575
19-Jan-2000,1.167
20-Jan-2000,1.12
21-Jan-2000,1.112
24-Jan-2000,1.119
25-Jan-2000,1.1285
26-Jan-2000,1.1515
27-Jan-2000,1.146
28-Jan-2000,1.147
31-Jan-2000,1.111
1-Feb-2000,1.1165
2-Feb-2000,1.1225
3-Feb-2000,1.1295
4-Feb-2000,1.129
7-Feb-2000,1.117
8-Feb-2000,1.0855
9-Feb-2000,1.077
10-Feb-2000,1.0875
11-Feb-2000,1.088
14-Feb-2000,1.05
15-Feb-2000,1.058
16-Feb-2000,1.0495
17-Feb-2000,1.0535
18-Feb-2000,1.043
22-Feb-2000,1.032
23-Feb-2000,1.036
24-Feb-2000,1.0203
25-Feb-2000,0.9902
28-Feb-2000,1.0192
29-Feb-2000,1.003
1-Mar-2000,1.019
2-Mar-2000,1.0585
3-Mar-2000,1.054
6-Mar-2000,1.068
7-Mar-2000,1.0875
8-Mar-2000,1.08
9-Mar-2000,1.077
10-Mar-2000,1.0645
13-Mar-2000,1.064
14-Mar-2000,1.0275
15-Mar-2000,1.0315
16-Mar-2000,1.0665
17-Mar-2000,1.0635
20-Mar-2000,1.0325
21-Mar-2000,1.042
22-Mar-2000,1.058
23-Mar-2000,1.021
24-Mar-2000,1.0315
27-Mar-2000,1.0315
28-Mar-2000,1.045
29-Mar-2000,1.039
30-Mar-2000,1.035
31-Mar-2000,1.037
3-Apr-2000,1.021
4-Apr-2000,1.001
5-Apr-2000,1.018
6-Apr-2000,1.0085
7-Apr-2000,0.996
10-Apr-2000,0.9665
11-Apr-2000,0.9655
12-Apr-2000,0.942
13-Apr-2000,0.947
14-Apr-2000,0.9265
17-Apr-2000,0.928
18-Apr-2000,0.9405
19-Apr-2000,0.957
20-Apr-2000,0.9775
24-Apr-2000,0.9425
25-Apr-2000,0.9618
26-Apr-2000,0.9585
27-Apr-2000,0.9641
28-Apr-2000,0.9746
1-May-2000,1.0355
2-May-2000,1.025
3-May-2000,0.972
4-May-2000,0.9995
5-May-2000,0.997
8-May-2000,1.0015
9-May-2000,1.0045
10-May-2000,1.001
11-May-2000,0.987
12-May-2000,0.945
15-May-2000,0.9375
16-May-2000,0.9465
17-May-2000,0.937
18-May-2000,0.941
19-May-2000,0.9795
22-May-2000,1.033
23-May-2000,1.037
24-May-2000,1.0185
25-May-2000,0.9925
26-May-2000,0.992
30-May-2000,1.004
31-May-2000,0.93
1-Jun-2000,0.9445
2-Jun-2000,0.9555
5-Jun-2000,0.9335
6-Jun-2000,0.8915
7-Jun-2000,0.9205
8-Jun-2000,0.9255
9-Jun-2000,0.9185
12-Jun-2000,0.9115
13-Jun-2000,0.908
14-Jun-2000,0.8985
15-Jun-2000,0.8815
16-Jun-2000,0.8725
19-Jun-2000,0.872
20-Jun-2000,0.8725
21-Jun-2000,0.8445
22-Jun-2000,0.8615
23-Jun-2000,0.8705
26-Jun-2000,0.8715
27-Jun-2000,0.8896
28-Jun-2000,0.8863
29-Jun-2000,0.8793
30-Jun-2000,0.8693
5-Jul-2000,0.881
6-Jul-2000,0.854
7-Jul-2000,0.834
10-Jul-2000,0.8635
11-Jul-2000,0.929
12-Jul-2000,0.925
13-Jul-2000,1.022
14-Jul-2000,0.9135
17-Jul-2000,1.0105
18-Jul-2000,1.1905
19-Jul-2000,1.1175
20-Jul-2000,0.9775
21-Jul-2000,0.9665
24-Jul-2000,0.863
25-Jul-2000,0.852
26-Jul-2000,0.8695
27-Jul-2000,0.861
28-Jul-2000,0.874
31-Jul-2000,0.8645
1-Aug-2000,0.863
2-Aug-2000,0.8645
3-Aug-2000,0.8585
4-Aug-2000,0.856
7-Aug-2000,0.854
8-Aug-2000,0.837
9-Aug-2000,0.795
10-Aug-2000,0.796
11-Aug-2000,0.8065
14-Aug-2000,0.788
15-Aug-2000,0.786
16-Aug-2000,0.783
17-Aug-2000,0.7855
18-Aug-2000,0.784
21-Aug-2000,0.775
22-Aug-2000,0.771
23-Aug-2000,0.746
24-Aug-2000,0.778
25-Aug-2000,0.7775
28-Aug-2000,0.7619
29-Aug-2000,0.7674
30-Aug-2000,0.7729
31-Aug-2000,0.7866
1-Sep-2000,0.8035
5-Sep-2000,0.785
6-Sep-2000,0.803
7-Sep-2000,0.827
8-Sep-2000,0.823
11-Sep-2000,0.8305
12-Sep-2000,0.839
13-Sep-2000,0.8475
14-Sep-2000,0.821
15-Sep-2000,0.8125
18-Sep-2000,0.824
19-Sep-2000,0.8215
20-Sep-2000,0.7915
21-Sep-2000,0.778
22-Sep-2000,0.78
25-Sep-2000,0.7905
26-Sep-2000,0.8175
27-Sep-2000,0.7895
28-Sep-2000,0.7985
29-Sep-2000,0.83
2-Oct-2000,0.7935
3-Oct-2000,0.794
4-Oct-2000,0.7935
5-Oct-2000,0.787
6-Oct-2000,0.7945
9-Oct-2000,0.7995
10-Oct-2000,0.8075
11-Oct-2000,0.8315
12-Oct-2000,0.813
13-Oct-2000,0.8105
16-Oct-2000,0.8565
17-Oct-2000,0.887
18-Oct-2000,0.8825
19-Oct-2000,0.867
20-Oct-2000,0.8415
23-Oct-2000,0.7845
24-Oct-2000,0.7925
25-Oct-2000,0.7805
26-Oct-2000,0.754
27-Oct-2000,0.756
30-Oct-2000,0.735
31-Oct-2000,0.744
1-Nov-2000,0.739
2-Nov-2000,0.7425
3-Nov-2000,0.736
6-Nov-2000,0.747
7-Nov-2000,0.746
8-Nov-2000,0.753
9-Nov-2000,0.74
10-Nov-2000,0.7415
13-Nov-2000,0.7145
14-Nov-2000,0.714
15-Nov-2000,0.703
16-Nov-2000,0.6885
17-Nov-2000,0.6855
20-Nov-2000,0.7035
21-Nov-2000,0.6855
22-Nov-2000,0.683
27-Nov-2000,0.6895
28-Nov-2000,0.7136
29-Nov-2000,0.7277
30-Nov-2000,0.708
1-Dec-2000,0.7165
4-Dec-2000,0.718
5-Dec-2000,0.709
6-Dec-2000,0.7065
7-Dec-2000,0.7075
8-Dec-2000,0.68
11-Dec-2000,0.6835
12-Dec-2000,0.6825
13-Dec-2000,0.68
14-Dec-2000,0.6555
15-Dec-2000,0.667
18-Dec-2000,0.659
19-Dec-2000,0.6505
20-Dec-2000,0.6545
21-Dec-2000,0.6655
22-Dec-2000,0.654
26-Dec-2000,0.673
27-Dec-2000,0.664
28-Dec-2000,0.6735
29-Dec-2000,0.6555
2-Jan-2001,0.634
3-Jan-2001,0.6345
4-Jan-2001,0.6335
5-Jan-2001,0.6435
8-Jan-2001,0.6385
9-Jan-2001,0.638
10-Jan-2001,0.6335
11-Jan-2001,0.636
12-Jan-2001,0.65
16-Jan-2001,0.674
17-Jan-2001,0.702
18-Jan-2001,0.6675
19-Jan-2001,0.683
22-Jan-2001,0.7125
23-Jan-2001,0.6985
24-Jan-2001,0.7005
25-Jan-2001,0.6785
26-Jan-2001,0.671
29-Jan-2001,0.654
30-Jan-2001,0.642
31-Jan-2001,0.6375
1-Feb-2001,0.647
2-Feb-2001,0.632
5-Feb-2001,0.627
6-Feb-2001,0.622
7-Feb-2001,0.6175
8-Feb-2001,0.62
9-Feb-2001,0.6265
12-Feb-2001,0.623
13-Feb-2001,0.628
14-Feb-2001,0.628
15-Feb-2001,0.615
16-Feb-2001,0.598
20-Feb-2001,0.6275
21-Feb-2001,0.6315
22-Feb-2001,0.6285
23-Feb-2001,0.6534
26-Feb-2001,0.6456
27-Feb-2001,0.6554
28-Feb-2001,0.655
1-Mar-2001,0.648
2-Mar-2001,0.6585
5-Mar-2001,0.659
6-Mar-2001,0.6725
7-Mar-2001,0.679
8-Mar-2001,0.6665
9-Mar-2001,0.6395
12-Mar-2001,0.643
13-Mar-2001,0.632
14-Mar-2001,0.63
15-Mar-2001,0.61
16-Mar-2001,0.61
19-Mar-2001,0.6155
20-Mar-2001,0.617
21-Mar-2001,0.6115
22-Mar-2001,0.602
23-Mar-2001,0.601
26-Mar-2001,0.6185
27-Mar-2001,0.6105
28-Mar-2001,0.6115
29-Mar-2001,0.6175
30-Mar-2001,0.603
2-Apr-2001,0.595
3-Apr-2001,0.587
4-Apr-2001,0.5925
5-Apr-2001,0.591
6-Apr-2001,0.581
9-Apr-2001,0.576
10-Apr-2001,0.5735
11-Apr-2001,0.5735
12-Apr-2001,0.576
16-Apr-2001,0.5665
17-Apr-2001,0.562
18-Apr-2001,0.5865
19-Apr-2001,0.5755
20-Apr-2001,0.5715
23-Apr-2001,0.6175
24-Apr-2001,0.586
25-Apr-2001,0.5839
26-Apr-2001,0.596
27-Apr-2001,0.6281
30-Apr-2001,0.6393
1-May-2001,0.6715
2-May-2001,0.657
3-May-2001,0.674
4-May-2001,0.6625
7-May-2001,0.6875
8-May-2001,0.689
9-May-2001,0.679
10-May-2001,0.6855
11-May-2001,0.6765
14-May-2001,0.6425
15-May-2001,0.646
16-May-2001,0.651
17-May-2001,0.6505
18-May-2001,0.664
21-May-2001,0.649
22-May-2001,0.6505
23-May-2001,0.6355
24-May-2001,0.628
25-May-2001,0.599
29-May-2001,0.598
30-May-2001,0.5915
31-May-2001,0.5715
1-Jun-2001,0.579
4-Jun-2001,0.5945
5-Jun-2001,0.597
6-Jun-2001,0.584
7-Jun-2001,0.577
8-Jun-2001,0.5815
11-Jun-2001,0.57
12-Jun-2001,0.5765
13-Jun-2001,0.5775
14-Jun-2001,0.5885
15-Jun-2001,0.594
18-Jun-2001,0.6095
19-Jun-2001,0.5755
20-Jun-2001,0.552
21-Jun-2001,0.575
22-Jun-2001,0.559
25-Jun-2001,0.553
26-Jun-2001,0.5611
27-Jun-2001,0.5633
28-Jun-2001,0.5712
29-Jun-2001,0.5802
2-Jul-2001,0.569
3-Jul-2001,0.5725
5-Jul-2001,0.56
6-Jul-2001,0.558
9-Jul-2001,0.5495
10-Jul-2001,0.546
11-Jul-2001,0.5475
12-Jul-2001,0.541
13-Jul-2001,0.5405
16-Jul-2001,0.544
17-Jul-2001,0.5415
18-Jul-2001,0.5485
19-Jul-2001,0.5405
20-Jul-2001,0.5375
23-Jul-2001,0.5395
24-Jul-2001,0.552
25-Jul-2001,0.5265
26-Jul-2001,0.514
27-Jul-2001,0.513
30-Jul-2001,0.5185
31-Jul-2001,0.5195
1-Aug-2001,0.5125
2-Aug-2001,0.5045
3-Aug-2001,0.504
6-Aug-2001,0.4985
7-Aug-2001,0.497
8-Aug-2001,0.4965
9-Aug-2001,0.501
10-Aug-2001,0.484
13-Aug-2001,0.4935
14-Aug-2001,0.4945
15-Aug-2001,0.492
16-Aug-2001,0.4915
17-Aug-2001,0.5435
20-Aug-2001,0.5
21-Aug-2001,0.5035
22-Aug-2001,0.508
23-Aug-2001,0.523
24-Aug-2001,0.5095
27-Aug-2001,0.51
28-Aug-2001,0.5184
29-Aug-2001,0.5314
30-Aug-2001,0.5269
31-Aug-2001,0.5358
4-Sep-2001,0.5105
5-Sep-2001,0.521
6-Sep-2001,0.5215
7-Sep-2001,0.518
10-Sep-2001,0.513
17-Sep-2001,0.5085
18-Sep-2001,0.5075
19-Sep-2001,0.503
20-Sep-2001,0.4875
21-Sep-2001,0.4905
24-Sep-2001,0.491
25-Sep-2001,0.489
26-Sep-2001,0.4915
27-Sep-2001,0.4915
28-Sep-2001,0.483
1-Oct-2001,0.474
2-Oct-2001,0.4675
3-Oct-2001,0.46
4-Oct-2001,0.465
5-Oct-2001,0.4665
8-Oct-2001,0.459
9-Oct-2001,0.4535
10-Oct-2001,0.4535
11-Oct-2001,0.4465
12-Oct-2001,0.447
15-Oct-2001,0.4385
16-Oct-2001,0.439
17-Oct-2001,0.4475
18-Oct-2001,0.456
19-Oct-2001,0.4385
22-Oct-2001,0.425
23-Oct-2001,0.4355
24-Oct-2001,0.433
25-Oct-2001,0.443
26-Oct-2001,0.434
29-Oct-2001,0.4365
30-Oct-2001,0.4335
31-Oct-2001,0.439
1-Nov-2001,0.452
2-Nov-2001,0.454
5-Nov-2001,0.4685
6-Nov-2001,0.48
7-Nov-2001,0.473
8-Nov-2001,0.4575
9-Nov-2001,0.447
12-Nov-2001,0.447
13-Nov-2001,0.4485
14-Nov-2001,0.497
15-Nov-2001,0.484
16-Nov-2001,0.4865
19-Nov-2001,0.4595
20-Nov-2001,0.4615
21-Nov-2001,0.464
26-Nov-2001,0.4575
27-Nov-2001,0.4322
28-Nov-2001,0.4394
29-Nov-2001,0.4416
30-Nov-2001,0.4548
3-Dec-2001,0.461
4-Dec-2001,0.454
5-Dec-2001,0.46
6-Dec-2001,0.458
7-Dec-2001,0.4675
10-Dec-2001,0.4685
11-Dec-2001,0.478
12-Dec-2001,0.4785
13-Dec-2001,0.479
14-Dec-2001,0.4755
17-Dec-2001,0.4635
18-Dec-2001,0.461
19-Dec-2001,0.469
20-Dec-2001,0.496
21-Dec-2001,0.4665
27-Dec-2001,0.465
28-Dec-2001,0.462
2-Jan-2002,0.4735
3-Jan-2002,0.475
4-Jan-2002,0.4855
7-Jan-2002,0.4825
8-Jan-2002,0.4855
9-Jan-2002,0.5085
10-Jan-2002,0.513
11-Jan-2002,0.4955
14-Jan-2002,0.504
15-Jan-2002,0.5025
16-Jan-2002,0.4925
17-Jan-2002,0.4885
18-Jan-2002,0.474
22-Jan-2002,0.468
23-Jan-2002,0.4675
24-Jan-2002,0.4645
25-Jan-2002,0.459
28-Jan-2002,0.4505
29-Jan-2002,0.447
30-Jan-2002,0.4515
31-Jan-2002,0.451
1-Feb-2002,0.4545
4-Feb-2002,0.455
5-Feb-2002,0.4485
6-Feb-2002,0.451
7-Feb-2002,0.448
8-Feb-2002,0.4455
11-Feb-2002,0.431
12-Feb-2002,0.43
13-Feb-2002,0.434
14-Feb-2002,0.4375
15-Feb-2002,0.441
19-Feb-2002,0.438
20-Feb-2002,0.4705
21-Feb-2002,0.49
22-Feb-2002,0.48
25-Feb-2002,0.473
26-Feb-2002,0.4637
27-Feb-2002,0.4567
28-Feb-2002,0.4599
1-Mar-2002,0.4735
4-Mar-2002,0.473
5-Mar-2002,0.484
6-Mar-2002,0.4955
7-Mar-2002,0.486
8-Mar-2002,0.4985
11-Mar-2002,0.5415
12-Mar-2002,0.5675
13-Mar-2002,0.5575
14-Mar-2002,0.5565
15-Mar-2002,0.556
18-Mar-2002,0.5155
19-Mar-2002,0.5335
20-Mar-2002,0.56
21-Mar-2002,0.5395
22-Mar-2002,0.543
25-Mar-2002,0.5445
26-Mar-2002,0.5505
27-Mar-2002,0.5595
28-Mar-2002,0.572
1-Apr-2002,0.585
2-Apr-2002,0.5935
3-Apr-2002,0.5945
4-Apr-2002,0.568
5-Apr-2002,0.55
8-Apr-2002,0.5405
9-Apr-2002,0.561
10-Apr-2002,0.5605
11-Apr-2002,0.5495
12-Apr-2002,0.532
15-Apr-2002,0.5315
16-Apr-2002,0.53
17-Apr-2002,0.535
18-Apr-2002,0.5575
19-Apr-2002,0.5305
22-Apr-2002,0.5385
23-Apr-2002,0.544
24-Apr-2002,0.5285
25-Apr-2002,0.5092
26-Apr-2002,0.5068
29-Apr-2002,0.5072
30-Apr-2002,0.5242
1-May-2002,0.509
2-May-2002,0.5095
3-May-2002,0.5105
6-May-2002,0.509
7-May-2002,0.511
8-May-2002,0.504
9-May-2002,0.495
10-May-2002,0.4975
13-May-2002,0.4915
14-May-2002,0.4945
15-May-2002,0.494
16-May-2002,0.5075
17-May-2002,0.507
20-May-2002,0.514
21-May-2002,0.527
22-May-2002,0.507
23-May-2002,0.507
24-May-2002,0.514
28-May-2002,0.506
29-May-2002,0.5165
30-May-2002,0.516
31-May-2002,0.519
3-Jun-2002,0.512
4-Jun-2002,0.5085
5-Jun-2002,0.5015
6-Jun-2002,0.5025
7-Jun-2002,0.4915
10-Jun-2002,0.495
11-Jun-2002,0.4935
12-Jun-2002,0.489
13-Jun-2002,0.472
14-Jun-2002,0.4645
17-Jun-2002,0.471
18-Jun-2002,0.465
19-Jun-2002,0.4645
20-Jun-2002,0.478
21-Jun-2002,0.471
24-Jun-2002,0.479
25-Jun-2002,0.4773
26-Jun-2002,0.4722
27-Jun-2002,0.4808
28-Jun-2002,0.4838
1-Jul-2002,0.5005
2-Jul-2002,0.52
3-Jul-2002,0.5025
8-Jul-2002,0.504
9-Jul-2002,0.511
10-Jul-2002,0.518
11-Jul-2002,0.537
12-Jul-2002,0.5165
15-Jul-2002,0.5075
16-Jul-2002,0.5065
